,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__init_mode,param_model__init_recurrent,param_model__init_units,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
32,2140.259664392471,112.45715553269902,55.535794496536255,17.742358248373424,32,20,0.2,he_uniform,glorot_uniform,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9825757575757575,0.9998737373737374,1.0,0.9815656565656565,0.9991161616161616,1.0,0.9886363636363636,0.9988636363636364,1.0,0.9998737373737374,0.9950505050505052,0.007277986314034043,11
33,1746.5617253780365,63.17822557275047,51.03109459877014,20.07575175196933,32,20,0.2,he_uniform,orthogonal,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9554292929292929,0.9981060606060606,0.9987373737373737,0.9463383838383839,0.996969696969697,0.9982323232323232,0.9383838383838384,0.9944444444444445,0.9991161616161616,0.9813131313131314,0.9807070707070707,0.023105908814426604,65
34,1718.2318297147751,132.68752293899695,57.93219420909882,18.853932554010456,32,20,0.2,he_uniform,orthogonal,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9758838383838384,0.9996212121212121,0.9998737373737374,0.9713383838383839,1.0,0.9998737373737374,0.9714646464646465,0.9972222222222222,0.9986111111111111,0.997979797979798,0.9911868686868688,0.012060400908530446,33
35,2182.5282460927965,51.05868071601259,44.77999992370606,11.846026559948534,32,20,0.2,he_uniform,orthogonal,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9885101010101011,0.9997474747474747,0.9984848484848485,0.9910353535353535,1.0,1.0,0.9996212121212121,0.9988636363636364,1.0,0.993560606060606,0.9969823232323233,0.004081408877916019,2
36,1701.244790148735,81.94751343548995,49.574299812316895,10.897352480457558,32,20,0.3,glorot_uniform,glorot_uniform,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9138888888888889,0.9939393939393939,0.9928030303030303,0.896969696969697,0.9930555555555556,0.9949494949494949,0.9005050505050505,0.9921717171717171,0.9907828282828283,0.9768939393939394,0.9645959595959596,0.04029583047510246,78
37,1773.7881002902984,66.13847378701028,52.19639992713928,15.634895345896329,32,20,0.3,glorot_uniform,glorot_uniform,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9704545454545455,0.9996212121212121,0.9996212121212121,0.9656565656565657,1.0,0.9996212121212121,0.9704545454545455,0.9967171717171717,0.9978535353535354,0.9953282828282828,0.9895328282828283,0.013665145691305886,41
38,2109.922452878952,94.11587088367511,59.5757719039917,13.741572457558707,32,20,0.3,glorot_uniform,glorot_uniform,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9869949494949495,0.9992424242424243,0.9964646464646465,0.9891414141414141,1.0,1.0,0.982449494949495,0.9974747474747475,0.9996212121212121,0.9992424242424243,0.9950631313131314,0.006095085528123742,10
39,1759.7158491134644,54.83712770123522,52.09262602329254,7.721474444534565,32,20,0.3,glorot_uniform,orthogonal,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9436868686868687,0.998989898989899,0.9954545454545455,0.8998737373737373,0.9957070707070707,0.9958333333333333,0.9175505050505051,0.9902777777777778,0.9936868686868687,0.9616161616161616,0.9692676767676767,0.03494963179455898,72
40,1718.157877111435,94.79170259507984,64.44070546627044,18.741236451611005,32,20,0.3,glorot_uniform,orthogonal,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9752525252525253,0.9994949494949495,0.9997474747474747,0.9751262626262627,1.0,0.9963383838383838,0.9657828282828282,0.9981060606060606,0.9981060606060606,0.9967171717171717,0.9904671717171718,0.012348620405775121,35
41,2285.946561217308,221.50025721425487,49.121542763710025,15.09761049010143,32,20,0.3,glorot_uniform,orthogonal,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9843434343434343,0.996969696969697,1.0,0.9890151515151515,1.0,0.9998737373737374,0.9875,0.9991161616161616,0.9997474747474747,0.9994949494949495,0.9956060606060605,0.005824745526013304,6
42,1654.7031959056853,66.73226287772454,51.6009964466095,15.986813710188656,32,20,0.3,he_uniform,glorot_uniform,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9304292929292929,0.9984848484848485,0.9958333333333333,0.9088383838383839,0.9962121212121212,0.9940656565656566,0.9299242424242424,0.9940656565656566,0.9994949494949495,0.9700757575757576,0.9717424242424244,0.03328119966586027,70
43,1749.2035766601562,62.899527056139455,60.34258372783661,13.595856664214558,32,20,0.3,he_uniform,glorot_uniform,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9784090909090909,0.9997474747474747,0.9993686868686869,0.9680555555555556,1.0,0.9962121212121212,0.9700757575757576,0.9984848484848485,1.0,0.9952020202020202,0.9905555555555556,0.012370232445266477,34
44,2129.0628921031953,69.59282214975038,59.315157771110535,9.832090017889264,32,20,0.3,he_uniform,glorot_uniform,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9928030303030303,0.9967171717171717,1.0,0.9866161616161616,0.9997474747474747,0.9965909090909091,0.9852272727272727,0.9992424242424243,0.9976010101010101,0.9998737373737374,0.9954419191919192,0.005198111334197252,7
45,1693.0479391336441,82.31201479154895,49.581840348243716,6.489672366410976,32,20,0.3,he_uniform,orthogonal,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.8868686868686869,0.997979797979798,0.9910353535353535,0.9191919191919192,0.9981060606060606,0.9907828282828283,0.9184343434343434,0.992550505050505,0.9931818181818182,0.9748737373737374,0.9663005050505051,0.039409818170576906,76
46,1723.2794751882552,51.36397399141559,64.0789421081543,9.712869389413807,32,20,0.3,he_uniform,orthogonal,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9756313131313131,0.9968434343434344,0.998989898989899,0.9690656565656566,0.9998737373737374,0.997979797979798,0.9758838383838384,0.9953282828282828,0.9984848484848485,0.9953282828282828,0.990340909090909,0.011226764086952903,37
47,2146.867931318283,92.04147715579465,53.41753060817719,16.472284228116195,32,20,0.3,he_uniform,orthogonal,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9917929292929293,1.0,0.9998737373737374,0.9926767676767677,1.0,0.9993686868686869,0.9904040404040404,0.9958333333333333,1.0,1.0,0.9969949494949495,0.0037488732450005444,1
